156 13     4.110049
157 13     4.654299
158 13     5.656854
159 13     6.462971
160 13     5.350234
161 13     4.954039
162 13     4.214558
163 13     3.751333
164 13     2.269912
165 13     3.296210
166 13     3.929377
167 13     3.383785
168 13     2.816026
169 13     2.052438
170 13     2.350532
171 13     2.778489
172 13     4.608959
173 13     4.850773
174 13     5.622499
175 13     6.378283
176 13     6.925677
177 13     6.051859
178 13     5.316014
179 13     4.968400
180 13     4.215448
181 13     3.739652
182 13     3.400368
183 13     3.040559
184 13     3.181588
185 13     3.641772
186 13     4.116430
187 13     4.176422
188 13     4.576298
189 13     4.944189
190 13     5.711611
191 13     6.379067
192 13     6.972984
193 13     7.877182
194 13     5.658843
195 13     3.162278
196 13     3.932239
197 13     4.648118
198 13     5.488397
199 13     5.823444
200 13     7.144403
201 13     7.660940
202 13     8.035079
203 13     8.563294
204 13     8.660831
205 13     8.683317
206 13     7.804166
207 13     6.976568
208 13     6.260990
209 13     6.766277
210 13     7.393578
211 13     8.073568
212 13     8.015610
213 13     7.320007
214 13     7.179311
215 13     6.735726
216 13     6.603030
217 13     6.301785
218 13     6.074537
219 13     5.284174
220 13     5.750000
221 13     4.951010
222 13     4.631684
223 13     4.045986
224 13     4.071855
225 13     4.628715
226 13     5.371220
227 13     4.645697
228 13     5.000250
229 13     5.305186
230 13     5.884301
231 13     5.485663
232 13     5.440588
233 13     5.890034
234 13     6.353149
235 13     7.079901
236 13     6.613811
237 13     6.226155
238 13     6.050826
239 13     6.976030
240 13     6.363175
15 14     0.585235
16 14     0.651920
17 14     1.110180
18 14     1.209339
19 14     0.657647
20 14     0.650000
21 14     2.209072
22 14     1.300000
23 14     1.400893
24 14     1.969772
25 14     2.055480
26 14     2.040833
27 14     1.916377
28 14     3.041381
29 14     2.674416
30 14     2.581182
31 14     2.631539
32 14     3.541539
33 14     3.555629
34 14     3.301515
35 14     3.005412
36 14     2.885308
37 14     3.460130
38 14     4.067247
39 14     4.000000
40 14     4.207731
41 14     5.267115
42 14     4.973932
43 14     4.510543
44 14     4.622770
45 14     4.496943
46 14     4.702393
47 14     3.944617
48 14     4.484696
49 14     5.165511
50 14     5.150243
51 14     5.058903
52 14     5.423329
53 14     5.657959
54 14     5.836309
55 14     6.553053
56 14     7.563399
57 14     7.006604
58 14     6.451744
59 14     6.017059
60 14     6.514983
61 14     5.663921
62 14     5.920304
63 14     5.591511
64 14     6.129437
65 14     6.641160
66 14     6.282117
67 14     6.715095
68 14     6.248200
69 14     6.720119
70 14     6.545418
71 14     7.093659
72 14     6.930007
73 14     7.466760
74 14     7.202257
75 14     7.707464
76 14     7.981228
77 14     8.284021
78 14     8.410856
79 14     8.758567
80 14     9.369232
81 14     8.529508
82 14     7.907117
83 14     7.770779
84 14     7.271348
85 14     7.186793
86 14     7.223053
87 14     7.603453
88 14     8.137721
89 14     7.711842
90 14     8.168384
91 14     8.363163
92 14     9.116606
93 14     9.731007
94 14     8.951257
95 14     9.821023
96 14     8.883693
97 14     9.997250
98 14     9.460708
99 14     8.967999
100 14     8.341013
101 14     8.981370
102 14     8.533024
103 14     7.753870
104 14     7.827036
105 14     7.548013
106 14     7.040064
107 14    10.464344
108 14     9.879271
109 14     9.013878
110 14     8.420214
111 14    10.488208
112 14     9.774712
113 14     9.011798
114 14     9.519716
115 14    10.283968
116 14    10.955022
117 14    10.062306
118 14     9.325369
119 14     8.601308
120 14     8.139410
121 14     8.640891
122 14    11.231429
123 14    10.705606
124 14    10.071743
125 14     9.353609
126 14     8.958934
127 14     9.500000
128 14     9.821532
129 14    10.430724
130 14    11.072150
131 14    10.654225
132 14    10.150000
133 14     9.886607
134 14    10.367377
135 14    10.902867
136 14    11.652682
137 14    11.705234
138 14    11.075423
139 14    10.647065
140 14    10.423531
141 14    11.002272
142 14    11.194307
143 14    11.688670
144 14    12.191083
145 14    12.431010
146 14    12.424271
147 14    11.703098
148 14    11.668976
149 14    11.726999
150 14     5.793962
151 14     6.341333
152 14     5.922837
153 14     5.034382
154 14     3.468789
155 14     4.285440
156 14     5.129571
157 14     5.700219
158 14     6.681691
159 14     7.487657
160 14     6.403124
161 14     6.010200
162 14     5.273756
163 14     4.800260
164 14     3.303407
165 14     4.356604
166 14     4.984476
167 14     4.430011
168 14     3.868462
169 14     3.041792
170 14     3.111270
171 14     3.782195
172 14     5.663259
173 14     5.911430
174 14     6.683001
175 14     7.437910
176 14     7.983107
177 14     7.106335
178 14     6.367496
179 14     6.008328
180 14     5.250238
181 14     4.742362
182 14     4.366062
183 14     3.940812
184 14     3.928422
185 14     4.530177
186 14     5.047772
187 14     5.165511
188 14     5.550901
189 14     5.950630
190 14     6.751481
191 14     7.416367
192 14     8.017637
193 14     8.917679
194 14     6.666521
195 14     3.758324
196 14     4.407097
197 14     5.107837
198 14     6.015189
199 14     6.439915
200 14     7.841078
201 14     8.433564
202 14     8.877640
203 14     9.456479
204 14     9.610671
205 14     9.682200
206 14     8.814193
207 14     7.990776
208 14     7.274957
209 14     7.759671
210 14     8.372574
211 14     9.031196
212 14     8.930006
213 14     8.265138
214 14     8.066753
215 14     7.650163
216 14     7.563399
217 14     7.238957
218 14     7.051596
219 14     6.251600
220 14     6.699440
221 14     5.894277
222 14     5.521096
223 14     4.887228
224 14     4.731279
225 14     5.300943
226 14     6.070008
227 14     5.415025
228 14     5.838878
229 14     6.200806
230 14     6.800735
231 14     6.340544
232 14     6.226155
233 14     6.684497
234 14     7.121271
235 14     7.924645
236 14     7.474122
237 14     7.121798
238 14     6.905252
239 14     7.733693
240 14     7.070007
16 15     0.550000
17 15     1.104536
18 15     1.456022
19 15     1.070047
20 15     1.234909
21 15     2.425387
22 15     1.750000
23 15     1.972308
24 15     2.553919
25 15     2.610077
26 15     2.522400
27 15     2.303259
28 15     3.367863
29 15     3.088689
30 15     3.061046
31 15     3.191003
32 15     3.891658
33 15     3.996248
34 15     3.796380
35 15     3.541892
36 15     3.465905
37 15     4.022437
38 15     4.609772
39 15     4.501389
40 15     4.606788
41 15     5.660830
42 15     5.436221
43 15     4.981215
44 15     5.132495
45 15     5.044799
46 15     5.269725
47 15     4.521338
48 15     5.069517
49 15     5.746738
50 15     5.714237
51 15     5.602232
52 15     5.941380
53 15     6.140033
54 15     6.276942
55 15     6.997142
56 15     8.029477
57 15     7.475627
58 15     6.942082
59 15     6.540833
60 15     7.036512
61 15     6.209871
62 15     6.480934
63 15     6.165428
64 15     6.709136
65 15     7.223053
66 15     6.852919
67 15     7.288690
68 15     6.801654
69 15     7.283028
70 15     7.088371
71 15     7.644769
72 15     7.462071
73 15     8.010306
74 15     7.715569
75 15     8.241511
76 15     8.482482
77 15     8.805254
78 15     8.902247
79 15     9.272810
80 15     9.903535
81 15     9.073313
82 15     8.457245
83 15     8.330216
84 15     7.836134
85 15     7.760316
86 15     7.805447
87 15     8.184131
88 15     8.713495
89 15     8.284021
90 15     8.736704
91 15     8.920202
92 15     9.667471
93 15    10.290044
94 15     9.515382
95 15    10.393508
96 15     9.458462
97 15    10.577452
98 15    10.043530
99 15     9.548429
100 15     8.923284
101 15     9.565694
102 15     9.118114
103 15     8.338465
104 15     8.412194
105 15     8.132035
106 15     7.625287
107 15    11.049434
108 15    10.464344
109 15     9.599088
110 15     9.004027
111 15    11.072488
112 15    10.359175
113 15     9.595051
114 15    10.101609
115 15    10.865657
116 15    11.535380
117 15    10.639666
118 15     9.904040
119 15     9.181775
120 15     8.717368
121 15     9.214798
122 15    11.802224
123 15    11.278852
124 15    10.642486
125 15     9.922827
126 15     9.518929
127 15    10.051990
128 15    10.384845
129 15    10.995567
130 15    11.634861
131 15    11.211155
132 15    10.701869
133 15    10.420293
134 15    10.907337
135 15    11.450109
136 15    12.208296
137 15    12.250918
138 15    11.613031
139 15    11.178663
140 15    10.939950
141 15    11.507932
142 15    11.716868
143 15    12.223032
144 15    12.725172
145 15    12.949228
146 15    12.930004
147 15    12.224770
148 15    12.173845
149 15    12.219043
150 15     6.379067
151 15     6.926038
152 15     6.502500
153 15     5.618051
154 15     4.052160
155 15     4.858240
156 15     5.699561
157 15     6.254998
158 15     7.250000
159 15     8.056209
160 15     6.950000
161 15     6.551717
162 15     5.807753
163 15     5.352102
164 15     3.865876
165 15     4.875705
166 15     5.482928
167 15     4.913502
168 15     4.364917
169 15     3.478505
170 15     3.400368
171 15     4.221670
172 15     6.158328
173 15     6.432923
174 15     7.200347
175 15     7.969002
176 15     8.483661
177 15     7.599507
178 15     6.855108
179 15     6.477075
180 15     5.714237
181 15     5.173248
182 15     4.767075
183 15     4.297965
184 15     4.186884
185 15     4.870832
186 15     5.415025
187 15     5.580771
188 15     5.950630
189 15     6.379067
190 15     7.218379
191 15     7.878134
192 15     8.489994
193 15     9.382031
194 15     7.093659
195 15     3.932239
196 15     4.494441
197 15     5.172282
198 15     6.105735
199 15     6.580274
200 15     8.021534
201 15     8.662130
202 15     9.154780
203 15     9.771003
204 15     9.973089
205 15    10.092695
206 15     9.238642
207 15     8.421698
208 15     7.707302
209 15     8.168537
210 15     8.765415
211 15     9.402127
212 15     9.263504
213 15     8.626993
214 15     8.381527
215 15     7.988273
216 15     7.941190
217 15     7.597697
218 15     7.446644
219 15     6.641160
220 15     7.071068
221 15     6.264982
222 15     5.852350
223 15     5.190617
224 15     4.920620
225 15     5.489308
226 15     6.265980
227 15     5.663921
228 15     6.130661
229 15     6.531654
230 15     7.144403
231 15     6.640030
232 15     6.477847
233 15     6.938660
234 15     7.354250
235 15     8.207466
236 15     7.770779
237 15     7.447315
238 15     7.200694
239 15     7.955658
240 15     7.262403
17 16     0.559017
18 16     0.939415
19 16     0.715891
20 16     1.154340
21 16     1.882817
22 16     1.350926
23 16     1.758551
24 16     2.392697
25 16     2.325941
26 16     2.126029
27 16     1.830983
28 16     2.850439
29 16     2.621545
30 16     2.651886
31 16     2.906888
32 16     3.381198
33 16     3.540127
34 16     3.394849
35 16     3.203514
36 16     3.257299
37 16     3.735305
38 16     4.272294
39 16     4.101829
40 16     4.118252
41 16     5.165511
42 16     4.990491
43 16     4.545327
44 16     4.739726
45 16     4.715135
46 16     4.988236
47 16     4.280771
48 16     4.890041
49 16     5.524717
50 16     5.420332
51 16     5.260466
52 16     5.556303
53 16     5.710736
54 16     5.810551
55 16     6.531654
56 16     7.580237
57 16     7.030114
58 16     6.519202
59 16     6.161980
60 16     6.652819
61 16     5.870690
62 16     6.174545
63 16     5.903389
64 16     6.473407
65 16     7.000714
66 16     6.576473
67 16     7.021574
68 16     6.476496
69 16     6.980330
70 16     6.740363
71 16     7.311976
72 16     7.093659
73 16     7.661103
74 16     7.318641
75 16     7.874643
76 16     8.068767
77 16     8.417244
78 16     8.476585
79 16     8.874261
80 16     9.534280
81 16     8.722528
82 16     8.120499
83 16     8.015610
84 16     7.537407
85 16     7.491662
86 16     7.585677
87 16     7.950629
88 16     8.452367
89 16     8.008901
90 16     8.447041
91 16     8.598401
92 16     9.330193
93 16     9.971083
94 16     9.211406
95 16    10.115953
96 16     9.191572
97 16    10.336827
98 16     9.823441
99 16     9.310746
100 16     8.700144
101 16     9.363760
102 16     8.933784
103 16     8.143249
104 16     8.248788
105 16     7.993904
106 16     7.452013
107 16    10.862435
108 16    10.277402
109 16     9.430005
110 16     8.867074
111 16    10.926230
112 16    10.210779
113 16     9.463747
114 16     9.982485
115 16    10.747325
116 16    11.426395
117 16    10.550118
118 16     9.807778
119 16     9.074828
120 16     8.626993
121 16     9.144397
122 16    11.742657
123 16    11.209148
124 16    10.584186
125 16     9.871423
126 16     9.500132
127 16    10.056093
128 16    10.354347
129 16    10.959243
130 16    11.605279
131 16    11.200112
132 16    10.705723
133 16    10.469002
134 16    10.941321
135 16    11.465710
136 16    12.200410
137 16    12.269984
138 16    11.652038
139 16    11.231429
140 16    11.023838
141 16    11.611417
142 16    11.788236
143 16    12.269067
144 16    12.771550
145 16    13.028622
146 16    13.032747
147 16    12.297662
148 16    12.278436
149 16    12.345546
150 16     6.202016
151 16     6.779565
152 16     6.406637
153 16     5.491812
154 16     3.938591
155 16     4.804165
156 16     5.653539
157 16     6.257196
158 16     7.206247
159 16     8.009994
160 16     6.971729
161 16     6.587298
162 16     5.861954
163 16     5.364932
164 16     3.855191
165 16     4.962358
166 16     5.604463
167 16     5.059644
168 16     4.492215
169 16     3.689512
170 16     3.750333
171 16     4.428318
172 16     6.284306
173 16     6.511528
174 16     7.285774
175 16     8.025740
176 16     8.597965
177 16     7.726901
178 16     6.992138
179 16     6.642665
180 16     5.887274
181 16     5.389341
182 16     5.017220
183 16     4.591841
184 16     4.560976
185 16     5.180010
186 16     5.699561
187 16     5.814852
188 16     6.201814
189 16     6.597348
190 16     7.385966
191 16     8.052484
192 16     8.648844
193 16     9.551963
194 16     7.313173
195 16     4.360046
196 16     4.968149
197 16     5.657296
198 16     6.580464
199 16     7.030825
200 16     8.450592
201 16     9.060905
202 16     9.518535
203 16    10.104454
204 16    10.262553
205 16    10.331021
206 16     9.460708
207 16     8.636116
208 16     7.920227
209 16     8.409072
210 16     9.023580
211 16     9.683104
212 16     9.580188
213 16     8.916978
214 16     8.714499
215 16     8.300602
216 16     8.215230
217 16     7.890659
218 16     7.702597
219 16     6.903079
220 16     7.351360
221 16     6.546182
222 16     6.170292
223 16     5.531727
224 16     5.341348
225 16     5.911430
226 16     6.684310
227 16     6.046693
228 16     6.481705
229 16     6.850182
230 16     7.451510
231 16     6.985163
232 16     6.859300
233 16     7.318641
234 16     7.749355
235 16     8.566505
236 16     8.118651
237 16     7.770779
238 16     7.549338
239 16     8.358529
240 16     7.683749
18 17     0.583095
19 17     0.790569
20 17     1.408900
21 17     1.375682
22 17     1.188486
23 17     1.802776
24 17     2.452040
25 17     2.245551
26 17     1.900658
27 17     1.491643
28 17     2.394264
29 17     2.262742
30 17     2.385372
31 17     2.802231
32 17     2.933428
33 17     3.182766
34 17     3.121298
35 17     3.020761
36 17     3.231486
37 17     3.605551
38 17     4.070626
39 17     3.820013
40 17     3.703039
41 17     4.733392
42 17     4.634922
43 17     4.207434
44 17     4.460101
45 17     4.517743
46 17     4.846648
47 17     4.196725
48 17     4.866210
49 17     5.446559
50 17     5.259515
51 17     5.042321
52 17     5.280152
53 17     5.374012
54 17     5.420332
55 17     6.140033
56 17     7.208502
57 17     6.665208
58 17     6.187285
59 17     5.890034
60 17     6.372009
61 17     5.650885
62 17     5.992704
63 17     5.776028
64 17     6.372009
65 17     6.911042
66 17     6.427480
67 17     6.880770
68 17     6.269968
69 17     6.797978
70 17     6.504229
71 17     7.091721
72 17     6.830264
73 17     7.419232
74 17     7.017834
75 17     7.610026
76 17     7.743546
77 17     8.124192
78 17     8.134494
79 17     8.566505
80 17     9.261749
81 17     8.474963
82 17     7.892085
83 17     7.814250
84 17     7.356969
85 17     7.346598
86 17     7.495665
87 17     7.843469
88 17     8.311739
89 17     7.853980
90 17     8.273452
91 17     8.386298
92 17     9.097252
93 17     9.758330
94 17     9.018453
95 17     9.951131
96 17     9.041709
97 17    10.213349
98 17     9.724325
99 17     9.193612
100 17     8.601453
101 17     9.286146
102 17     8.876936
103 17     8.077747
104 17     8.217360
105 17     7.990620
106 17     7.413838
107 17    10.796759
108 17    10.213349
109 17     9.387891
110 17     8.861292
111 17    10.904128
112 17    10.188351
113 17     9.461765
114 17     9.991621
115 17    10.755115
116 17    11.442246
117 17    10.588319
118 17     9.841240
119 17     9.099725
120 17     8.670784
121 17     9.206655
122 17    11.808577
123 17    11.265989
124 17    10.654225
125 17     9.950502
126 17     9.613012
127 17    10.189823
128 17    10.452990
129 17    11.050452
130 17    11.701709
131 17    11.315918
132 17    10.837435
133 17    10.644834
134 17    11.101802
135 17    11.607110
136 17    12.317163
137 17    12.413098
138 17    11.815773
139 17    11.409316
140 17    11.231763
141 17    11.836490
142 17    11.982696
143 17    12.438348
144 17    12.940247
145 17    13.228473
146 17    13.254622
147 17    12.492598
148 17    12.503300
149 17    12.590671
150 17     6.167860
151 17     6.774216
152 17     6.456973
153 17     5.518378
154 17     4.000000
155 17     4.912484
156 17     5.760642
157 17     6.406637
158 17     7.304280
159 17     8.101389
160 17     7.135300
161 17     6.766461
162 17     6.063827
163 17     5.532179
164 17     4.020572
165 17     5.202163
166 17     5.869625
167 17     5.350934
168 17     4.773102
169 17     4.049691
170 17     4.210998
171 17     4.776243
172 17     6.548664
173 17     6.731456
174 17     7.507663
175 17     8.217360
176 17     8.840956
177 17     7.985142
178 17     7.262403
179 17     6.939921
180 17     6.195361
181 17     5.736942
182 17     5.394905
183 17     5.006246
184 17     5.032892
185 17     5.602232
186 17     6.100205
187 17     6.174545
188 17     6.573431
189 17     6.939921
190 17     7.681471
191 17     8.351347
192 17     8.931965
193 17     9.842383
194 17     7.653757
195 17     4.867494
196 17     5.500909
197 17     6.195361
198 17     7.111962
199 17     7.547185
200 17     8.951257
201 17     9.539523
202 17     9.970456
203 17    10.531975
204 17    10.654225
205 17    10.679537
206 17     9.797066
207 17     8.967999
208 17     8.253030
209 17     8.763846
210 17     9.391619
211 17    10.068764
212 17     9.995124
213 17     9.311552
214 17     9.143850
215 17     8.714499
216 17     8.598401
217 17     8.290054
218 17     8.072329
219 17     7.280453
220 17     7.742093
221 17     6.940461
222 17     6.594695
223 17     5.975994
224 17     5.841447
225 17     6.411123
226 17     7.180007
227 17     6.519202
228 17     6.930007
229 17     7.272723
230 17     7.863364
231 17     7.427651
232 17     7.328881
233 17     7.786206
234 17     8.227089
235 17     9.016235
236 17     8.560666
237 17     8.194663
238 17     7.993122
239 17     8.840956
240 17     8.180006
19 18     0.604152
20 18     1.210372
21 18     1.001249
22 18     0.650000
23 18     1.360147
24 18     1.990603
25 18     1.706605
26 18     1.320038
27 18     0.919239
28 18     1.913766
29 18     1.702939
30 18     1.802776
31 18     2.245551
32 18     2.442335
33 18     2.624881
34 18     2.540177
35 18     2.442335
36 18     2.704163
37 18     3.036445
38 18     3.488553
39 18     3.240756
40 18     3.181588
41 18     4.226701
42 18     4.078296
43 18     3.643144
44 18     3.881044
45 18     3.935734
46 18     4.272002
47 18     3.639025
48 18     4.328972
49 18     4.887228
50 18     4.681079
51 18     4.459260
52 18     4.701064
53 18     4.810405
54 18     4.882622
55 18     5.603570
56 18     6.661269
57 18     6.114327
58 18     5.622499
59 18     5.310603
60 18     5.794178
61 18     5.067790
62 18     5.411331
63 18     5.203124
64 18     5.804524
65 18     6.346062
66 18     5.850000
67 18     6.304364
68 18     5.687047
69 18     6.216309
70 18     5.921571
71 18     6.508648
72 18     6.250000
73 18     6.837032
74 18     6.444377
75 18     7.030114
76 18     7.177221
77 18     7.549338
78 18     7.574299
79 18     7.995311
80 18     8.683317
81 18     7.893352
82 18     7.309241
83 18     7.231355
84 18     6.775323
85 18     6.769232
86 18     6.930007
87 18     7.273239
88 18     7.734662
89 18     7.274957
90 18     7.692204
91 18     7.803204
92 18     8.514693
93 18     9.175238
94 18     8.435787
95 18     9.370432
96 18     8.463008
97 18     9.638594
98 18     9.154917
99 18     8.620470
100 18     8.032745
101 18     8.722528
102 18     8.319856
103 18     7.518643
104 18     7.669746
105 18     7.454529
106 18     6.864765
107 18    10.235722
108 18     9.653108
109 18     8.835299
110 18     8.323010
111 18    10.357606
112 18     9.642225
113 18     8.924405
114 18     9.458462
115 18    10.220690
116 18    10.910774
117 18    10.067895
118 18     9.319335
119 18     8.574672
120 18     8.155520
121 18     8.700144
122 18    11.300996
123 18    10.754185
124 18    10.150000
125 18     9.452116
126 18     9.135097
127 18     9.724325
128 18     9.965189
129 18    10.557580
130 18    11.211155
131 18    10.837435
132 18    10.369667
133 18    10.207963
134 18    10.653169
135 18    11.144730
136 18    11.838180
137 18    11.950941
138 18    11.368487
139 18    10.972807
140 18    10.818618
141 18    11.436455
142 18    11.557898
143 18    11.994269
144 18    12.495199
145 18    12.806346
146 18    12.850097
147 18    12.067518
148 18    12.102169
149 18    12.206760
150 18     5.622499
151 18     6.239391
152 18     5.950000
153 18     5.002249
154 18     3.512834
155 18     4.447752
156 18     5.290085
157 18     5.961963
158 18     6.822206
159 18     7.613311
160 18     6.697947
161 18     6.342318
162 18     5.661272
163 18     5.105389
164 18     3.606245
165 18     4.838647
166 18     5.524717
167 18     5.036120
168 18     4.453370
169 18     3.828838
170 18     4.133098
171 18     4.530177
172 18     6.198790
173 18     6.340544
174 18     7.115125
175 18     7.797756
176 18     8.462417
177 18     7.623156
178 18     6.914658
179 18     6.620612
180 18     5.891731
181 18     5.481104
182 18     5.179286
183 18     4.844843
184 18     4.964877
185 18     5.446559
186 18     5.909526
187 18     5.930008
188 18     6.341136
189 18     6.670270
190 18     7.356969
191 18     8.027764
192 18     8.590693
193 18     9.505919
194 18     7.378347
195 18     4.874679
196 18     5.571355
197 18     6.279530
198 18     7.169379
199 18     7.559100
200 18     8.919922
201 18     9.460048
202 18     9.841240
203 18    10.362070
204 18    10.432761
205 18    10.403966
206 18     9.509600
207 18     8.677845
208 18     7.966335
209 18     8.500882
210 18     9.142893
211 18     9.840732
212 18     9.807778
213 18     9.097527
214 18     8.980535
215 18     8.529508
216 18     8.371529
217 18     8.086099
218 18     7.830230
219 18     7.051596
220 18     7.528612
221 18     6.735726
222 18     6.435060
223 18     5.851709
224 18     5.823444
225 18     6.388466
226 18     7.144403
227 18     6.440497
228 18     6.806247
229 18     7.106511
230 18     7.678704
231 18     7.291776
232 18     7.240338
233 18     7.691879
234 18     8.150153
235 18     8.886085
236 18     8.419323
237 18     8.026363
238 18     7.856844
239 18     8.771117
240 18     8.141407
20 19     0.640312
21 19     1.578765
22 19     0.680074
23 19     1.060660
24 19     1.706605
25 19     1.610124
26 19     1.453444
27 19     1.264911
28 19     2.383799
29 19     2.035927
30 19     1.991231
31 19     2.191461
32 19     2.886174
33 19     2.933428
34 19     2.728095
35 19     2.500000
36 19     2.548038
37 19     3.020761
38 19     3.570014
39 19     3.434021
40 19     3.565459
41 19     4.623851
42 19     4.368352
43 19     3.911841
44 19     4.067247
45 19     4.010611
46 19     4.273757
47 19     3.565459
48 19     4.183898
49 19     4.810405
50 19     4.707706
51 19     4.560702
52 19     4.879037
53 19     5.070010
54 19     5.215841
55 19     5.935065
56 19     6.961501
57 19     6.407027
58 19     5.872180
59 19     5.481104
60 19     5.975157
61 19     5.170348
62 19     5.464659
63 19     5.187726
64 19     5.757821
65 19     6.285897
66 19     5.861954
67 19     6.306346
68 19     5.771698
69 19     6.269968
70 19     6.044005
71 19     6.610030
72 19     6.407222
73 19     6.965630
74 19     6.650188
75 19     7.187663
76 19     7.413670
77 19     7.742900
78 19     7.832305
79 19     8.207314
80 19     8.849011
81 19     8.028076
82 19     7.420243
83 19     7.308386
84 19     6.826419
85 19     6.776614
86 19     6.870953
87 19     7.234984
88 19     7.736924
89 19     7.294518
90 19     7.734662
91 19     7.893352
92 19     8.630469
93 19     9.265528
94 19     8.501912
95 19     9.402127
96 19     8.476585
97 19     9.620941
98 19     9.108375
99 19     8.594911
100 19     7.984986
101 19     8.650578
102 19     8.223442
103 19     7.431353
104 19     7.543209
105 19     7.295547
106 19     6.744627
107 19    10.151108
108 19     9.566217
109 19     8.722528
110 19     8.168384
111 19    10.223747
112 19     9.508023
113 19     8.766413
114 19     9.288837
115 19    10.053482
116 19    10.735455
117 19     9.867244
118 19     9.122774
119 19     8.386298
120 19     7.945596
121 19     8.471275
122 19    11.072150
123 19    10.534349
124 19     9.915266
125 19     9.206655
126 19     8.853530
127 19     9.422447
128 19     9.700000
129 19    10.301092
130 19    10.950114
131 19    10.555804
132 19    10.070998
133 19     9.864710
134 19    10.325938
135 19    10.837435
136 19    11.556924
137 19    11.643024
138 19    11.039135
139 19    10.628852
140 19    10.445214
141 19    11.047737
142 19    11.198661
143 19    11.660296
144 19    12.162442
145 19    12.443573
146 19    12.466355
147 19    11.708544
148 19    11.714628
149 19    11.800424
150 19     5.494770
151 19     6.079885
152 19     5.726474
153 19     4.801302
154 19     3.259601
155 19     4.151205
156 19     5.001000
157 19     5.632051
158 19     6.550000
159 19     7.350680
160 19     6.357083
161 19     5.984146
162 19     5.276836
163 19     4.751842
164 19     3.238827
165 19     4.411632
166 19     5.079616
167 19     4.564263
168 19     3.985285
169 19     3.290137
170 19     3.540127
171 19     4.007805
172 19     5.758472
173 19     5.942432
174 19     6.718631
175 19     7.433034
176 19     8.050621
177 19     7.194616
178 19     6.472442
179 19     6.153251
180 19     5.411331
181 19     4.966135
182 19     4.640043
183 19     4.279311
184 19     4.370927
185 19     4.879549
186 19     5.358405
187 19     5.408327
188 19     5.812487
189 19     6.165428
190 19     6.894200
191 19     7.564390
192 19     8.142788
193 19     9.053867
194 19     6.877863
195 19     4.271124
196 19     4.968400
197 19     5.677367
198 19     6.565440
199 19     6.955933
200 19     8.321658
201 19     8.871443
202 19     9.267416
203 19     9.804208
204 19     9.900126
205 19     9.904671
206 19     9.018453
207 19     8.188406
208 19     7.474122
209 19     7.992496
210 19     8.625688
211 19     9.311552
212 19     9.257564
213 19     8.560374
214 19     8.419323
215 19     7.977625
216 19     7.841078
217 19     7.543209
218 19     7.308386
219 19     6.521503
220 19     6.990350
221 19     6.192334
222 19     5.870690
223 19     5.273756
224 19     5.222308
225 19     5.788134
226 19     6.546182
227 19     5.850214
228 19     6.228965
229 19     6.545418
230 19     7.126184
231 19     6.719003
232 19     6.653007
233 19     7.106335
234 19     7.560423
235 19     8.312190
236 19     7.849204
237 19     7.466760
238 19     7.284573
239 19     8.180006
240 19     7.544037
21 20     2.107724
22 20     0.955249
23 20     0.777817
24 20     1.320038
25 20     1.453444
26 20     1.566046
27 20     1.603122
28 20     2.751818
29 20     2.277060
30 20     2.089258
31 20     2.015564
32 20     3.206244
33 20     3.099193
34 20     2.773536
35 20     2.420744
36 20     2.238861
37 20     2.836371
38 20     3.467708
39 20     3.455792
40 20     3.796380
41 20     4.850773
42 20     4.473533
43 20     4.002812
44 20     4.063558
45 20     3.889087
46 20     4.070012
47 20     3.301893
48 20     3.834710
49 20     4.517743
50 20     4.521338
51 20     4.455334
52 20     4.850258
53 20     5.128840
54 20     5.357705
55 20     6.066712
56 20     7.047163
57 20     6.488451
58 20     5.909526
59 20     5.435301
60 20     5.934855
61 20     5.055937
62 20     5.294573
63 20     4.951010
64 20     5.482928
65 20     5.992704
66 20     5.644688
67 20     6.074537
68 20     5.630497
69 20     6.091182
70 20     5.939697
71 20     6.477847
72 20     6.336600
73 20     6.859300
74 20     6.630611
75 20     7.110731
76 20     7.422432
77 20     7.701461
78 20     7.862888
79 20     8.183520
80 20     8.770690
81 20     7.920859
82 20     7.291776
83 20     7.145103
84 20     6.640030
85 20     6.546182
86 20     6.574192
87 20     6.955933
88 20     7.494665
89 20     7.072482
90 20     7.532928
91 20     7.739832
92 20     8.499706
93 20     9.104944
94 20     8.320006
95 20     9.180959
96 20     8.241511
97 20     9.350000
98 20     8.811498
99 20     8.320607
100 20     7.692204
101 20     8.331416
102 20     7.883210
103 20     7.103872
104 20     7.178440
105 20     6.902536
106 20     6.390618
107 20     9.814530
108 20     9.229437
109 20     8.364957
110 20     7.775121
111 20     9.842002
112 20     9.128116
113 20     8.367795
114 20     8.878204
115 20     9.642743
116 20    10.316007
117 20     9.428282
118 20     8.689361
119 20     7.962412
120 20     7.504832
121 20     8.012646
122 20    10.607191
123 20    10.077822
124 20     9.447883
125 20     8.732268
126 20     8.351347
127 20     8.903511
128 20     9.208692
129 20     9.815422
130 20    10.459685
131 20    10.050124
132 20     9.553272
133 20     9.315176
134 20     9.786981
135 20    10.312129
136 20    11.050000
137 20    11.116204
138 20    10.497738
139 20    10.077822
140 20     9.874842
141 20    10.467211
142 20    10.636729
143 20    11.114967
144 20    11.617444
145 20    11.878236
146 20    11.887809
147 20    11.146300
148 20    11.134294
149 20    11.208925
